code,label,split,project
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); $tainted = (int) $tainted ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if(settype($tainted, """")) $tainted = $tainted ; else $tainted = 0.0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = sprintf("""", $tainted); $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = """". $tainted . """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
"<?php class Input{ private $input; public function getInput(){ return $this->input[1]; } public function __construct(){ $this->input = array(); $this->input[0]= '' ; $this->input[1]= $_GET[''] ; $this->input[2]= '' ; } } $temp = new Input(); $tainted = $temp->getInput(); if (settype($tainted, """")) $tainted = $tainted ; else $tainted = 0 ; $query = """"; $conn = mysql_connect('', '', ''); mysql_select_db('') ; echo """". $query ."""" ; $res = mysql_query($query); while($data =mysql_fetch_array($res)){ print_r($data) ; echo """" ; } mysql_close($conn); ?>",0,none,safe
